Program,Year,State,Data Item,Value
SURVEY,2010,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2009,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2007,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2006,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2005,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2004,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2003,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",2
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",2
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",2
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2002,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2000,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,1998,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1997,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,1996,MISSOURI,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
